序号,内容
1205,这穿白
1206,的姑娘眼睛不是挺正常的吗
1207,哪里跟眯眯眼有关系了
1208,秙
1209,我就
1210,想问这眼睛是什么意思
1211,它的丑又不是这部电影的主题
1212,当初一堆
1213,带节奏骂清华美院我就觉得很奇怪
1214,你看的是服装又不是模特妆容
1215,国漫不从来都是刻意煽情呵呵
1216,狗都不看
1217,你说的都对
1218,可是中国人不长这样
1219,可是中国人不长这样啊
1220,木棉是广东常见树种
1221,比如行道树
1222,这个细节有击中
1223,所以你也拿钱了
1224,那时候的广东人眼距很宽
1225,好丑
1226,不看
1227,我是不会这个诡异的画风看着就不舒服
1228,保护
1229,鼽
1230,说了一大堆
1231,爷不在乎
1232,既然他选择了这个画风
1233,那就接受这个后果挺好
1234,默认收钱处理
1235,萎
1236,故事优于哪吒
1237,画面和哪吒一样不喜欢
1238,总结
1239,我最喜欢大圣
1240,琎
1241,璚
1242,活该这部电影倍抵制
1243,票房差
1244,琎
1245,甚
1246,花红山
1247,解析
1248,琎
1249,呵呵
1250,你不能丑到所有广东人都长这样子
1251,琎
1252,眚
1253,活该
1254,后
1255,取关所有为这部电影洗地的
1256,看了
1257,评论区就放心了
1258,篚
1259,罕见
1260,该
1261,写日记
1262,你太看得起我们了
1263,我们正经人谁会写日记啊
1264,现在真是沙文主义盛行的时代
1265,一个没占是指
1266,题材不行
1267,很难获得眼球
1268,眼睛这样弄不好看啊
1269,最好笑的是
1270,一个
1271,用户把主动宣传雄狮少年的
1272,取关表明自己态度
1273,一群没看过的人喷的如此真情实感就很神奇
1274,的用户脑子里只有拿钱办事四个字
1275,在电影上映前整整喷了两天
1276,至今仍是厕所里的石头
1277,就这画风再好看也不看
1278,碝
1279,这名字在广东是臭鱼烂虾的意思
1280,那个阿猫
1281,真的好像阿猫阿狗啊
1282,看过了
1283,很好看
1284,推荐
1285,囕
1286,你们说的都对
1287,那么坚定的不去看能不能退出视频了
1288,一会又说大眼睛白皮肤是西化审美
1289,一会又说小眼睛小鼻子是西方刻板印象
1290,我的立场
1291,让我不在意他讲的故事好不好
1292,一代代人奋斗努力实现的目标可不是让我们随便丢弃的
1293,不看
1294,再见
1295,家里小孩说这人丑
1296,我小孩审美出现问题了
1297,不是说眼小
1298,但凡稍微大一点看着也协调
1299,建模太丑
1300,豆瓣评分是刷的
1301,炠
1302,这可不是攀枝花
1303,焠
1304,哈哈哈哈哈
1305,笑尿
1306,洗吧
1307,你可以选着你的思想
1308,我可以选着不看
1309,翐
1310,他不是没占
1311,他是踩雷了
1312,国内的流量密码没占
1313,洋爹的流量密码可是占完了
1314,我眼睛就长这样
1315,看了网上的评论都不敢说话了
1316,唉
1317,应该是准备拿到外国电影节上去的吧
1318,阿娟爱上了阿娟
1319,这脸也太高级了
1320,拜拜了您嘞
1321,浐
1322,就得大眼睛才好看
1323,英雄花
1324,不该看
1325,一点不难受的咪咪眼
1326,低俗的审美有待提高
1327,不要吝啬你的倒拇指
1328,蠺
1329,真不要脸这些弹幕没看的不要哔哔
1330,丑就是丑
1331,但这真没必要上纲上线
1332,不想看也请嘴下留情
1333,二刷支持它
1334,又要加一个黑名单了
1335,我手好累
1336,炣
1337,前面的
1338,这就不正常了吗
1339,焣
1340,不是很理想
1341,玣
1342,是啊
1343,少年是有股子中二感的
1344,太正常不过了
1345,有钱大家一起赚
1346,人家电影明确说了主角就是丑啊
1347,磣
1348,木棉花也叫凤凰花
1349,拒绝观看
1350,誐
1351,籣
1352,你看看这一张张脸
1353,怎么能不让人误会
1354,明显的歧视啊
1355,絣
1356,谢谢你
1357,檧
1358,緣
1359,只能说这种眼只适合水墨风
1360,吧
1361,做成
1362,还是偏写实的就诡异了
1363,就像日系二次元大眼也不适合做成这种偏写实的
1364,剧情太俗套了
1365,这里剧情俗套了
1366,好不好看不知道
1367,但是丑是不看的动力
1368,好多机器人弹幕
1369,豆瓣锁分
1370,这眼间距是认真的吗
1371,裺
1372,片方说了
1373,你们广东人就长着挫样
1374,爱看不看
1375,你这只能说编剧好
1376,但编剧这么搞
1377,也是迎合西方
1378,全片这这配音找不到
1379,两只眼睛中间的间距能塞得下两只眼睛
1380,哈哈哈哈确实
1381,是不是满庭芳
1382,络
1383,正常人会三刷吗
1384,礦
1385,这是为啥
1386,自己不清楚
1387,一篇老师们眼中的
1388,高分
1389,议论文
1390,洗的挺卖力
1391,标题也很震人
1392,洗的很好
1393,可我就不去看
1394,白蛇就让人看得很正常很舒服
1395,但凡审美正常画不出这种雄狮脸
1396,不该
1397,哈哈哈
1398,听音乐就哭了
1399,不该看
1400,地址到底
1401,这少女确定不是主角她妈
1402,这里面还有黑人因素
1403,对啊
1404,瘧
1405,大家去搜狮子照片就理解眼睛设计问题了
1406,看了彩蛋的话就知道这是一个中国故事了
1407,推荐的
1408,好看
1409,估计是有人故意截图
1410,看影片
1411,也不觉得眼睛小啊
1412,是不是中国人你决定
1413,笑死
1414,不仅要看
1415,还要大方宣传好看
1416,自信点
1417,不要怕
1418,但它丑
1419,而且是我不能接受的丑
1420,剧情
1421,立意
1422,画面都不错
1423,但是人物形象真的没明白
1424,橺
1425,我看
1426,空间都要抠脚
1427,詺
1428,整体看下来很震撼
1429,是啊
1430,我想起了小学的日记
1431,等这电影上映海外
1432,看看会被亚裔举报不
1433,我就想问问
1434,这个师傅
1435,造型为什么是这么美国
1436,但
1437,这片后台这么硬
1438,叐
1439,癪
1440,做你
1441,收钱说话就是硬气
1442,糪
1443,没那么尴尬还是尴尬
1444,大可不必
1445,前面就是非常尴尬
1446,后面也有一些尴尬之处
1447,请不要因为表达的精神好就刻意忽略剧情烂
1448,肖申克的救赎票房也不好
1449,这眼睛太宽了
1450,謺
1451,我寻思小眼睛就不正常了
1452,不是小眼睛的事
1453,可是我觉得人物设计不丑啊
1454,眼睛大就是好
1455,眼睛小就不好
1456,太极端了吧
1457,啊对对对对对
1458,酐
1459,其实去
1460,看看自己以前发的说说就知道了
1461,东方人那个是谣言
1462,还在这里传谣言呢
1463,没有统一眯眯眼好吗
1464,真的醉了
1465,天我以为是妈妈
1466,胐
1467,中二怎么了
1468,生活都这么苦了
1469,笑死了
1470,全怪我们审美不行是吧
1471,炐
1472,看过了
1473,好看
1474,活该
1475,我喜欢很多动画电影
1476,但是这部不会去看
1477,太丑了
1478,这名字嫩果
1479,好有钱
1480,站都屠版了
1481,有钱好好制作作品可以不
1482,花钱宣传就不是垃圾了
1483,你可以把观点放在开头
1484,一个电影让人尴尬不是证明没做好吗
1485,君子不立于危墙之下
1486,明知道观众不买账
1487,却执意而为
1488,不管初心是好是坏
1489,都应该自己承担
1490,而不应该要求观众
1491,懂了
1492,前半部是垃圾
1493,结尾勉强能看
1494,这眼睛为什么不能画正常点
1495,说豆瓣没公信力真是好笑
1496,豆瓣锁分了
1497,真是一部好电影呢呵呵
1498,评论和弹幕完全两种态度
1499,此生无悔入华夏
1500,大家都是眯眼人
1501,确实狗确实不看
1502,有的人眼里只有小眼睛
1503,迷惑
1504,你这话正常么
1505,小眼睛的就不算正常人
1506,锁个鬼评分
1507,分又涨
1508,正经人谁写日记啊
1509,越看越气了
1510,画面能做这么好看非要把人做成让人不适的样子
1511,和你意见不同的都是水军
1512,豆瓣评分不行了
1513,我觉得知乎推荐度还是能看的
1514,三刷
1515,推荐
1516,好看
1517,说外貌的才真是被国外洗脑了
1518,形成固定思维了
1519,阿猫像瘦猴
1520,阿狗像肥猪
1521,有些人觉得电影由偏见
1522,殊不知是自己带着偏见
1523,再见拉黑
1524,所以你在讲什么
1525,好电影
1526,后面成长蜕变之后的阿娟比在座的大多数黑子都要帅
1527,賺
1528,水军真多
1529,水军都看了票房那么低
1530,好尬啊
1531,有点被劝退
1532,那几个年轻的就是真人也不好看啊
1533,这个老头就让人很顺眼啊
1534,嗯
1535,要是不喜欢的话请左上角退出好吗
1536,姐妹们
1537,导演说导演说这是写实
1538,广东人都长这样哟
1539,就很不理解
1540,太勇了
1541,这个电影要等到正名至少要五到十年
1542,现在网民敏感得恨不得直接搞
1543,睡会听你好好说呢
1544,絴
1545,不该
1546,看就是在鼓励这种审美
1547,电影不只需要追求剧情
1548,还有人物形象
1549,过于恶心
1550,国产动漫这种水军洗脑实在恐怖
1551,最让我感动的居然是师娘
1552,洺
1553,那些道德绑架的人
1554,这电影
1555,公主都推荐了
1556,我这周去看
1557,说实话没觉得丑
1558,丑的动漫主角那么多
1559,哪个引起过这么大争议的
1560,这眼距也是没谁了
1561,那些道德绑架人不去看的是什么心态
1562,这个脸要是换成
1563,我觉得效果更好
1564,海风配这个眼真的很难看
1565,人物画风确实看着奇怪
1566,师娘很好看啊
1567,他们就只揪着阿猫阿娟丑说话
1568,师娘那么好看他们就实物不见
1569,笑死了
1570,好电影会没票房
1571,号看的
1572,很好看
1573,跟题材有什么关系
1574,就是因为眯眯眼
1575,睁眼说瞎话
1576,这么铺天盖地的流量宣传
1577,没沾密码
1578,逗呢
1579,取关
1580,央视
1581,你们要有民族自信
1582,老实说哪个中国人长这样
1583,电影是买方市场
1584,我不喜欢就就可以不看
1585,你凭什么攻击观众审美低
1586,自卑
1587,忘掉眯眯眼和他画眯眯眼有关系吗
1588,不画还有啥忘不忘的
1589,磺
1590,看着阿娟从瘦弱的身躯
1591,慢慢被生活磨成小有肌肉了
1592,真的很有代入感
1593,鏨
1594,祺
1595,为了迎合外国人审美
1596,突出
1597,中国人的形象
1598,这是人类
1599,珎
1600,我没看过电影想做个理智的人
1601,但还是
1602,这眼睛也太
1603,収
1604,昨天刚刚看了
1605,很好看
1606,収
1607,眼睛中间都能把你塞进去了
1608,想去
1609,可惜电影院不开门
1610,虽然前期不好看
1611,但是剪了头发直起腰之后真的很精神
1612,炻
1613,属实牛
1614,在学校我就老想着被木棉砸中会不会有好运
1615,不过也没见哪个人被砸中过
1616,站魔怔人太蠢了
1617,特别好听
1618,妀
1619,看以前发的
1620,动态就行了
1621,就是不行而已
1622,东亚病夫的牌匾踢碎还没几年呢
1623,就给自己安眯眯眼啦
1624,离开美颜滤镜你长这样
1625,这可跟
1626,周正
1627,毫不相关
1628,想想流浪地球那段演讲都被黑成什么样了
1629,明明就是一个被赶鸭子上架的中学生的正常表现
1630,罺
1631,如果中国文化软实力足够强大
1632,可以审丑
1633,但
1634,现在是吗
1635,拖后腿的电影
1636,滚
1637,丑的方式有很多种
1638,偏偏选择评论最多的
1639,挣钱嘛
1640,不寒碜
1641,瀾
1642,有山先生
1643,确实
1644,男主进城打工之后观影体验坐火箭一样提升
1645,我以为啊娟是女的
1646,用两币支持你的观点
1647,最底层的真实
1648,研究生毕业也在工地
1649,很现实
1650,好听
1651,我和儿子也是眯眯眼
1652,很美啊
1653,好电影正能量
1654,确实丑
1655,故事非常好
1656,看到我自己的
1657,动态才知道自己这么
1658,黄种人长相相差真的不明显
1659,不要挑长相的刺了
1660,就冲
1661,主的简介
1662,三连了
1663,不觉得像韩国人啊
1664,中国也有吊眼的人
1665,电影叙事如果按照
1666,的结构来展开
1667,那本来尴尬得抠脚的那些地方就不会这么尴尬了
1668,文戏不行就是不行
1669,前半段剧情拉垮就是拉胯
1670,哪那么多解释
1671,恰这种懒钱的后代都跟主角一个模板怎么样
1672,东莞人表示最近限娱
1673,不敢去影院
1674,加大力度
1675,给爷凉
1676,老实做镖人吧
1677,现在也一样是
1678,确实前半部分很尬
1679,但是一种后面成长的铺垫
1680,那是红啊
1681,都黑了
1682,这个电影所有
1683,都很绝
1684,去看了
1685,非常好看
1686,希望大家多用自己的脑子
1687,谁说只有大眼睛白皮肤才是美
1688,谁说只有美女帅哥我才是主角
1689,这就是一个讲一个平凡的人的
1690,英雄故事
1691,勇气可嘉啊
1692,兄弟
1693,票房又是被爆杀的一天
1694,都要去看都要去看
1695,不会让你失望的
1696,说实话
1697,这眼睛看上去真不别扭
1698,强烈要求打码眼睛
1699,正经人谁写日记
1700,应该是天生我才必有用
1701,请收下我的膝盖
1702,这
1703,是个动画
1704,人物一定要写实
1705,俺也是这种感觉
1706,西安封了
1707,不然就去支持了
1708,这个片中曲真好听
1709,丑就丑吧
1710,非的讲那么多
1711,故意刻画的那么丑
1712,真是
1713,了
1714,啊哈哈哈哈哈哈哈
1715,加油
1716,对
1717,好多人洗啊
1718,拉黑家举报拜拜了您
1719,为什么都是一个脸啊
1720,就冲你这开头
1721,后面想说什么我都不看了
1722,我就一个字
1723,曹
1724,确实
1725,为何非要纠结于眯眯眼
1726,这农村场景简直一模一样
1727,这种眼睛你在现实里能看到多少
1728,濏
1729,彳
1730,穷丑挫的农村孩子配不配成为主角电影和现实都展现了这一点
1731,豆瓣已经相对公正了
1732,你看看误杀
1733,豆瓣分
1734,其实我觉得有点像李小龙
1735,支持
1736,鼽
1737,这眼睛都快竖着了
1738,所以导演有没有说过广东人就长这样
1739,除了
1740,站几个
1741,忽悠着小朋友风评较好
1742,其他平台骂疯了
1743,问越看越像越南猴子
1744,不行
1745,还是接受不了这些脸
1746,就是感觉不对劲儿
1747,有点哈人
1748,广东人都有个外号
1749,黑子只会看脸定罪
1750,鼽
1751,没事
1752,我喜欢剧透
1753,哎
1754,别洗了
1755,为什么都是小眼镜
1756,为了迎合西方人的审美吗
1757,人家就准备好好看完找出
1758,主说的不严谨的地方好喷一通
1759,许三多都比它好看
1760,太
1761,丑
1762,了
1763,小眼睛并不是问题
1764,宽眼距加
1765,吊眼角才是关键
1766,而且三个主角丑的如此统一
1767,这叫什么审美多元化和多样化
1768,眯眯眼
1769,我觉得形象没什么问题啊
1770,取关了
1771,顶
1772,主
1773,养家之人中年人觉得影片传递了很正的信念
1774,总觉得少女阿娟是不是跟少年阿娟有点像
1775,弹幕来了
1776,太好了
1777,省了买房钱
1778,考完研一定去
1779,请问这是什么外星人吗
1780,只看过剧照
1781,太
1782,丑
1783,了
1784,统一眯眯眼就很过分了
1785,女主真的好好看我当时看点映就好喜欢
1786,清秀灵动
1787,一个没占
1788,人物眼睛好难受
1789,我小时候父母也去广东打工
1790,我真的很有共鸣
1791,小眼睛和调眼不一样
1792,对中国观众太有信心了
1793,翻车了
1794,天作孽有可还
1795,自作孽不可活
1796,最好看的是师母
1797,里面女主很好看
1798,豆瓣
1799,狗才信它
1800,原来你就是那个不正经的人啊
1801,钱给的更多了是吧
1802,烂片
1803,竏
1804,现在也是这样
1805,这脸模照着韩国人画的
1806,这么多洗白的
1807,你们猜猜电影的起源是画面还是故事
1808,有一说一
1809,提采很好
1810,拍的很烂
1811,丑
1812,星爷
1813,就因为这个建模
1814,被人喷了
1815,这眼睛真看着难受
1816,还有这个动画团队之后的发言的态度
1817,非常让人不舒服
1818,非常的恶劣
1819,阿婆主邓菜籽的分析
1820,分析的很好
1821,让人感觉到不舒服
1822,就是因为他的五官设计
1823,不符合人体的合理性
1824,女生看起来还不错
1825,可惜小眼睛
1826,为什么总是这样为了优质内容可以罔顾事实
1827,夹带的私货眯眯眼形象你怎么能够忽视
1828,工地赶工不是那么的常见
1829,毕竟这么多人员设备加班费真的挺贵的
1830,机械也不愿意做
1831,明知道眼睛会影响票房
1832,还是继续做小眼宽眼距整刻板印象
1833,偷换概念
1834,转移矛盾
1835,又当又立
1836,你的烂钱香吗
1837,空口鉴水军
1838,前面是什么钛合金眼
1839,我可以不黑电影
1840,但我也不会去看
1841,因为票房高了他们下次还敢
1842,还强调自己是成年人
1843,这动漫不是清一色的小眼
1844,我自己就是小眼
1845,这个时候眼睛的大小又变得正常了
1846,不要有偏见
1847,眼睛小
1848,无所谓这眼距是怎么一会事
1849,这么大一个坑
1850,看到了还去跳
1851,这不欠
1852,长江七号
1853,这种社会环境去碰这种敏感点就是作
1854,活该而已
1855,接着编接着洗
1856,真是不知道怎么来的
1857,周边看完的都没觉得有那么好
1858,好个屁
1859,前半段全程尬
1860,剧情差
1861,画面好是真的
1862,这部推荐
1863,好看
1864,看的时候
1865,剧情会让你忘掉眯眯眼的
1866,这不就是一个个普通人的样子
1867,谁会在柴米油盐的生活中光鲜亮丽得像明星一样啊
1868,年度最佳好吗
1869,我表弟确实叫阿狗
1870,长大不让这么叫他
1871,不过他爸是阳江那边的
1872,现在没有
1873,张口就来啊
1874,空口鉴抄
1875,周冬雨
1876,要不把哪吒也改成眯眯眼
1877,眯眯眼着实丑
1878,眯眯眼
1879,丑的不是小眼睛是眼间距
1880,明明可以避免
1881,现在的人不知道有多自卑
1882,都在工地上打工的吧
1883,还嘲笑韩国
1884,五十步笑百步
1885,怎么清一色都是这小眼睛
1886,觉得好看的
1887,下一部尚气你也许也会觉得好看
1888,漫画
1889,你也能觉得挺帅了
1890,让你一点一点的接受眯眯眼
1891,用好故事让你接受眯眯眼
1892,然后
1893,下一部咪咪眼就有理由接受了
1894,自信点
1895,想给外国人看就别在乎国内票房
1896,动画师表示没限制
1897,觉得好的已经被影响了
1898,背景小广告都画的很真实
1899,作为从小地方出来的
1900,得了吧
1901,我也眼睛小
1902,但我也是中国人
1903,解说得真好
1904,二刷了
1905,纸飞机
1906,好听
1907,鎎
1908,要不是这唐氏综合征主角早自来水一大堆了
1909,掎
1910,我也三刷了
1911,还等着电影出粤语版
1912,所以中国电影不能用流量明星
1913,小眼睛怎么了
1914,生活里
1915,我感慨的是强哥
1916,看到自己的状态
1917,长的恶心还不让人说了
1918,收钱办事
1919,恶心
1920,我还以为这是他妈妈
1921,现在没有吗
1922,真是巧
1923,三个没有血缘关系的主角五官眉目鼻眼丑得一毛一样
1924,都是宽眼距小眼睛
1925,觉得
1926,丑
1927,的目的是为了代表留守儿童
1928,因为大部分留守儿童没有父母在身边
1929,确实邋遢
1930,就算好电影夹着私活
1931,算了
1932,广东人不是长这样
1933,因为他们眼中有光了
1934,电影里都说了要接受现实
1935,既然如此制作组也要接受主角影响带来的
1936,现实
1937,同感
1938,没有台词的地方就不错
1939,不喜欢
1940,我不会去看
1941,了
1942,伦
1943,前面空口鉴抄袭可还行
1944,獎
1945,挣钱嘛
1946,不寒颤
1947,中国思想
1948,迎合西方
1949,眼睛睁大一点还好看一点
1950,把你的国粹用最恶心的形象呈现给你
1951,看还是不看
1952,人物我在影院观看没有任何不适
1953,前面的我可以告诉你
1954,刺客伍六七也入围了那个法国电影节
1955,大虞海棠跟罗小黑战记一样拿了奖
1956,你是有多不自信才觉得中国的动画电影能拿奖
1957,都是靠迎合外国人
1958,反正我不看
1959,为什么这些人眼睛的距离都这么开
1960,佛山人去广州打工
1961,好看
1962,眼距才是重点
1963,就冲着眯眯眼
1964,平常不会发言的我
1965,点踩了
1966,我超想去看的
1967,但是西安现在疫情严重了
1968,我实在不能去电影院贡献票房了
1969,只求破站能买付费都行
1970,清明节前后才开的木棉花
1971,自从西方资本树了一套东方人刻板形象的标准
1972,真正艺术创作者都不敢用类似的形象了
1973,因为会有一批人按照西方资本树立的标准来要求自己人
1974,我想他们应该觉得这个标准很合理吧
1975,活该
1976,不妨听听
1977,怎么讲
1978,完了完了
1979,全
1980,站都收钱了
1981,上了大学才有了兴趣
1982,却只能羡慕那些高考前就选择了这些兴趣方向的同龄人
1983,甚至显得弥足珍贵
1984,加一
1985,不管你认不认关了美颜卸了妆
1986,大部分就是大饼脸和小眼睛
1987,别眯眯眼眯眯眼
1988,叨叨个没完
1989,哦
1990,是水军
1991,没事了
1992,举报了
1993,一人解析很棒
1994,谢谢
1995,再见
1996,活该
1997,别说日记
1998,我看回自己的
1999,说说
2000,是想离开这个地球的程度哈哈哈
2001,就看
2002,就是玩
2003,尚气为啥被禁
2004,不是因为选角这么简单吧
2005,主要还不是因为它的设定跟世界观有问题
2006,只要是进行人身攻击的酒绝对不是什么好鸟不是坏就是蠢
2007,真的
2008,还被一群人围攻
2009,气得我呀
2010,木棉花广东标配
2011,空间就是日记
2012,好看
2013,的确
2014,好看
2015,今天去看了真的很好
2016,号刚看过真的真的好看
2017,今年最好的国产电影
2018,没有之一
2019,活该
2020,恶心观众就该付出代价
2021,打开
2022,空间翻开以前的动态
2023,发现我以前那么中二
2024,得了吧
2025,快占完了
2026,国漫
2027,央视夸
2028,得了吧
2029,我
2030,关注了这么个垃圾
2031,主
2032,电影索尼克形象设计不好就改了
2033,当然你可以不改我可以不看
2034,人物辨识度不高
2035,动画大忌
2036,必须要通过一个剪影就能就识别人物
2037,长江七号
2038,这个故事几乎没有原创性
2039,抄袭使观众愤怒
2040,这种人脸感觉不适合
2041,一个两个就算了各个都是就离谱
2042,怪他生不逢时吧
2043,要吵去評論區
2044,不要在這裡影響別人的心情
2045,不用看日记
2046,看
2047,空间就行了
2048,就是国内这群看脸的人太多
2049,所以国产剧小鲜肉横行
2050,连台词都不用背
2051,有脸就行了
2052,就是
2053,真的佛都有火
2054,在每个视频下跳
2055,不看就滚蛋啊
2056,正经人谁写日记
2057,不要强求
2058,很多东西和时代背景有关
2059,以后吧
2060,电影发布出来恶心人
2061,评价一下就走
2062,看不进去你还这视频浪费
2063,分钟的时间
2064,你可真闲啊
2065,自己的游戏也借鉴一下唐氏少年呗
2066,指不定大卖呢是吧
2067,大部分人都这么认为
2068,那个眼睛就是不对劲
2069,眼睛上吊不好
2070,有一两个眯眯眼是审美多样化
2071,全片都是就过分了
2072,还说广东人就长这样
2073,这谁开心
2074,对对对
2075,我是觉得女主巨好看好吗
2076,男主是因为设定上就不是帅哥长得不帅有问题吗
2077,正经人谁写日记啊
2078,对的
2079,我二刷时就觉得
2080,前半的理想主义式口号
2081,又何尝不是为后半回归现实做铺垫呢
2082,确实
2083,高中写了不少日记
2084,现在看来矫情的一比
2085,关公不睁眼
2086,睁眼要杀人
2087,关公丹凤眼不好看吗
2088,平常眼也是眯着的吧
2089,讨厌眯眯眼的不会是像给我关二爷装个卡姿兰大眼睛吧
2090,人都是有两面的
2091,恶人
2092,在前半部分看不起懦弱无能的主角们
2093,但
2094,恶人
2095,也在后面看到他们的成长与变化
2096,为他们摇旗呐喊助威
2097,说实话主角那个眯眯眼出来我就告辞了
2098,根
2099,贱名好养
2100,农村人很多这种的
2101,我会为好故事买单
2102,害怕剧透
2103,钱没到账
2104,纸飞机
2105,这是我
2106,年看过最好的电影
2107,说一千道一万
2108,没人看这意思是观众的错
2109,其实有点像牯岭街少年杀人事件里女主
2110,说真的
2111,国外人歧视这种脸还天天画狐狸妆
2112,这几年流行高级脸鲇鱼长相
2113,真做出来了
2114,反而不买账
2115,画面很漂亮啊
2116,就这个眼距
2117,我想把片方都宰了
2118,胖虎小夫
2119,好烦啊
2120,眼睛小怎么了
2121,这是什么年代生的人啊
2122,照理说去广州工地打工的人
2123,孩子不可能叫阿狗阿猫吧
2124,叫阿狗阿猫的人早死绝了
2125,真惨
2126,看了几个推这电影的
2127,就这里阴阳家多
2128,挣钱不寒碜
2129,为了入选法国的选票寒碜
2130,洗了更恶心
2131,看了觉得普普通通
2132,如果考研之后上映
2133,票房应该会好很多
2134,不写日记你前面活得怎么样你自己都忘了多可惜啊
2135,网红审美都是资本的产物
2136,大家都被带偏了
2137,支持
2138,内在美才是真的审美
2139,而不是一味的大眼睛滤镜美颜
2140,这个年代了
2141,还搞这种公认的亚洲歧视脸谱
2142,你说这个导演屁股不歪拜登怕是都不信
2143,太厉害了
2144,内在美大于外貌
2145,我们应该离开美颜和滤镜
2146,上吊眼角面相会给人险恶
2147,高傲感觉吧
2148,之前没看过相关的
2149,就是觉得眼睛好奇怪
2150,眼角上吊在咱们这不是很好吧
2151,审美真的不是一味的韩流
2152,题材小众
2153,然后主角的样貌踩雷
2154,就算剧情再好也不可能高票房
2155,太赞了
2156,二刷
2157,小眼的说法明显就是反串黑
2158,虽然剧情不错
2159,但是就是不能画个正常人
2160,你应该很自卑吧喜欢看洋人脸色
2161,用西方的话语体系攻击本国人的创作
2162,疫情
2163,看不了
2164,已经烧了
2165,这东西决不能被我姑娘看见否则爸爸的人设瞬间崩塌
2166,哥哥姐姐都拉着去
2167,前面的
2168,不看不用出来找存在感吧
2169,超级好看
2170,像
2171,三体综合征那个
2172,你家
2173,三体综合征能活超过
2174,岁
2175,这眼睛就非得斜着画
2176,正经人
2177,谁写日记
2178,确实
2179,不喜看不要勉强自己
2180,点个踩走人就是
2181,没看过的一直在叫
2182,好像在说人只有那张
2183,脸
2184,不
2185,我农村长大的
2186,跟阿娟一样爸爸妈妈长年在外打工
2187,我有共鸣
2188,我没看
2189,就这几个镜头
2190,我觉得眼距有明显不适感
2191,别吐槽眼距了行吗不看滚蛋
2192,这画质好好啊
2193,这个建模其实看进去了就不觉得了
2194,幸好结尾变了
2195,豆瓣已经没有公信力了
2196,就别在吹他的评分了
2197,我看到了
2198,阿娟叫刘家娟
2199,申奥片有了
2200,超级好看
2201,好电影啊
2202,这长的
2203,我还以为她俩亲姐弟呢
2204,豆瓣
2205,了
2206,錎
2207,攀枝花
2208,猎
2209,确实
2210,猎
2211,我刚看完
2212,故事讲的不错
2213,音乐用的不错
2214,但是演出
2215,我不是动画师不懂是不是制作软件的限制
2216,但是演出
2217,之前的白蛇我也觉得演出没有给我亮眼的表现
2218,挎
2219,不看滚
2220,告辞了
2221,周末去看电影
2222,我讨厌这画风
2223,其实在影院看
2224,女主还挺好看
2225,主要是眼距
2226,太像唐氏儿童了
2227,我不舒服的一个点是把其他的舞狮人写的过于恶
2228,全烧了
2229,我是从雨夜那个相遇
2230,开始喜欢的
2231,导演想两头赚钱
2232,既想赚国人的钱
2233,又想赚外国的审美
2234,揪着这个不放没有意思吧
2235,这个
2236,都市风格
2237,也没啥毛病吧
2238,日漫到是大眼睛很多
2239,疫情
2240,没法看了
2241,眼距跟这个舞狮一样宽
2242,时间会证明一切的
2243,时间会证明一切的
2244,我们自己要正义顽强
2245,这就老谋子红高粱那种呗
2246,您慈悲
2247,现在依旧能够回忆起少年时的尴尬
2248,呵呵
2249,拜拜啦
2250,正经人谁写日记啊
2251,就是好电影就是好电影
2252,尚气那么多人喷男女主选角
2253,这部动画在这方面更严重啊
2254,年国产电影年度豆瓣评分最佳
2255,少年游
2256,对对
2257,前面有些地方确实挺尴尬
2258,但后面直接被带进去了
2259,剧吧
2260,反正我也没胃口看这电影
2261,空间其实我很感谢
2262,记录下小时候的很多所思所想
2263,无论尴尬与否
2264,空间小时候的说说我也回头读过
2265,很感慨
2266,另一个典型是
2267,空间以前的说说
2268,这一点
2269,感受一样一样
2270,是男的
2271,很失望取关了
2272,说的比电源好看
2273,等着考研大军弘扬中华
2274,怎么说呢
2275,这画风
2276,眼距太大了
2277,有点像
2278,三体综合征
2279,没日记就去看作文
2280,我这超前点映
2281,块才
2282,正经人谁写日记啊
2283,正经人谁写日记啊
2284,而成长好像就在那一瞬间
2285,说的真好
2286,不是不想去
2287,等我考完研一定去
2288,并不会
2289,因为我三十岁比十三岁还中二
2290,有大名的
2291,在最后的卡司表里
2292,刘家娟
2293,确实哈哈哈哈哈
2294,不那么正经的谁不写日记啊
2295,二刷了
2296,同感
2297,正经人谁写日记
2298,其实导演有给主要角色起正式名字
2299,详看最后的配音表
2300,名字贱
2301,好养活
2302,正经人谁写日记
2303,正经人
2304,谁写日记呀
2305,齌
2306,苻
2307,确实
2308,粤语歌
2309,啊哈哈哈
2310,很对啊
2311,回想起来也不觉得尴尬
2312,日记早扔了
2313,豆瓣涨到
2314,啦
2315,不写日记
2316,不过翻看以前发的
2317,说说会尴尬羞耻
2318,并且看到最后你会发现舞狮的种子很早就在少年心中埋下了
2319,大白既然说了肯定去看啊
2320,正经人谁写日记啊
2321,矀
2322,正经人谁写日记
2323,础
2324,顶
2325,我的星爷啊
2326,二刷了
2327,竀
2328,分钟
2329,筀
2330,今日日记
2331,刷牙洗脸一条龙
2332,節
2333,拉了
2334,个朋友去看了
2335,号包场看
2336,被骂上热门第一也不容易
2337,已举报
2338,我在广州的亲戚说大人确实不怎么发红包的
2339,金额也很少
2340,真的是很真实
